time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-15 00:00:00+00:00,13,6,,
2023-05-16 00:00:00+00:00,64,25,15.0,7.0
2023-05-17 00:00:00+00:00,65,26,8.0,2.0
2023-05-18 00:00:00+00:00,64,26,13.0,7.0
2023-05-19 00:00:00+00:00,62,24,94.0,9.0
2023-05-20 00:00:00+00:00,74,26,24.0,8.0
2023-05-21 00:00:00+00:00,78,29,7.0,4.0
2023-05-22 00:00:00+00:00,62,27,9.0,5.0
2023-05-23 00:00:00+00:00,61,26,15.0,6.0
2023-05-24 00:00:00+00:00,68,26,5.0,2.0
2023-05-25 00:00:00+00:00,70,25,10.0,7.0
2023-05-26 00:00:00+00:00,66,25,11.0,9.0
2023-05-27 00:00:00+00:00,75,27,3.0,2.0
2023-05-28 00:00:00+00:00,65,26,16.0,10.0
2023-05-29 00:00:00+00:00,54,20,9.0,5.0
