url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,56,43
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,18,4
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,8,5
/Luois45/claim-free-steam-packages/blob/950dd6533d0b1a5e6b90d2241052bacee17031ef/get_package_list.py,8,2
/Luois45/claim-free-steam-packages/issues,4,2
/Luois45/claim-free-steam-packages/blob/main/requirements.txt,2,2
/Luois45/claim-free-steam-packages/tree/main,2,1
/Luois45/claim-free-steam-packages/tree/main/docs,2,1
/Luois45/claim-free-steam-packages/tree/main/.github,2,1
/Luois45/claim-free-steam-packages/blob/main/activate_packages-headless.spec,1,1
