url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,75,51
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,20,14
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,10,4
/Luois45/claim-free-steam-packages/issues,8,5
/Luois45/claim-free-steam-packages/tree/main,5,2
/Luois45/claim-free-steam-packages/issues/166,2,2
/Luois45/claim-free-steam-packages/issues/5,2,2
/Luois45/claim-free-steam-packages/blob/main/activate_packages.spec,2,1
/Luois45/claim-free-steam-packages/blob/main/docker-compose.yml,2,1
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,2,1
