url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,107,66
/Luois45/claim-free-steam-packages/actions/workflows/update_package_list.yml,45,2
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/update_package_list.yml,30,1
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,22,14
/Luois45/claim-free-steam-packages/edit/main/.github/workflows/update_package_list.yml,22,1
/Luois45/claim-free-steam-packages/issues,20,5
/Luois45/claim-free-steam-packages/actions,20,1
/Luois45/claim-free-steam-packages/releases,7,5
/Luois45/claim-free-steam-packages/actions/runs/4507555150,5,2
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,4,3
