url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,122,74
/Luois45/claim-free-steam-packages/actions/workflows/update_package_list.yml,45,2
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/update_package_list.yml,30,1
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,28,17
/Luois45/claim-free-steam-packages/edit/main/.github/workflows/update_package_list.yml,22,1
/Luois45/claim-free-steam-packages/actions,20,1
/Luois45/claim-free-steam-packages/issues,19,4
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,11,6
/Luois45/claim-free-steam-packages/releases,7,5
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,7,2
