url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,114,71
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,22,15
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,8,6
/Luois45/claim-free-steam-packages/issues,6,5
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,6,3
/Luois45/claim-free-steam-packages/tree/main/docs,5,2
/Luois45/claim-free-steam-packages/blob/main/activate_packages-headless.spec,4,2
/Luois45/claim-free-steam-packages/blob/main/build.bat,4,2
/Luois45/claim-free-steam-packages/blob/main/default-config.json,4,2
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,4,2
