url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,89,69
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,9,4
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,7,7
/Luois45/claim-free-steam-packages/issues,6,5
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,2,1
/Luois45/claim-free-steam-packages/issues/231,2,1
/Luois45/claim-free-steam-packages/blob/main/docker-compose.yml,1,1
/Luois45/claim-free-steam-packages/blob/main/README.md,1,1
/Luois45/claim-free-steam-packages/commit/3994040824bd82acd352e0aa21cecf9f5d497f43,1,1
/Luois45/claim-free-steam-packages/commits,1,1
