url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,115,74
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,19,14
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,15,7
/Luois45/claim-free-steam-packages/tree/main/docs,7,2
/Luois45/claim-free-steam-packages/issues,6,4
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,4,2
/Luois45/claim-free-steam-packages/releases,3,3
/Luois45/claim-free-steam-packages/blob/main/default-config.json,3,2
/Luois45/claim-free-steam-packages/issues/166,3,1
/Luois45/claim-free-steam-packages/tree/main,3,1
